Row ID,Order ID,Order Date,Ship Date,Ship Mode,Customer ID,Customer Name,Segment,Country,City,Product ID,Category,Sub-Category,Product Name,Sales,Quantity,Discount,Profit,Rating
114,CA-2011-115259,2011-08-25,2011-08-27,Second Class,RC-19960,Ryan Crowe,Consumer,United States,Columbus,OFF-FA-10000621,Office Supplies,Fasteners,"OIC Colored Binder Clips, Assorted Sizes",40.1,14,0.2,14.53,3.7
115,CA-2011-115259,2011-08-25,2011-08-27,Second Class,RC-19960,Ryan Crowe,Consumer,United States,Columbus,OFF-EN-10002600,Office Supplies,Envelopes,"Redi-Strip #10 Envelopes, 4 1/8 x 9 1/2",4.72,2,0.2,1.65,3.9
116,CA-2011-115259,2011-08-25,2011-08-27,Second Class,RC-19960,Ryan Crowe,Consumer,United States,Columbus,OFF-PA-10004965,Office Supplies,Paper,Xerox 1921,23.98,3,0.2,7.49,4.3
117,CA-2011-115259,2011-08-25,2011-08-27,Second Class,RC-19960,Ryan Crowe,Consumer,United States,Columbus,OFF-EN-10002504,Office Supplies,Envelopes,"Tyvek  Top-Opening Peel & Seel Envelopes, Plain White",130.46,6,0.2,44.03,4.4
118,CA-2012-110457,2012-03-02,2012-03-06,Standard Class,DK-13090,Dave Kipp,Consumer,United States,Seattle,FUR-TA-10001768,Furniture,Tables,Hon Racetrack Conference Tables,787.53,3,0.0,165.38,4.3
119,US-2012-136476,2012-04-05,2012-04-10,Standard Class,GG-14650,Greg Guthrie,Corporate,United States,Bristol,OFF-BI-10003650,Office Supplies,Binders,GBC DocuBind 300 Electric Binding Machine,157.79,1,0.7,-115.72,3.6
120,CA-2013-103730,2013-06-13,2013-06-16,First Class,SC-20725,Steven Cartwright,Consumer,United States,Wilmington,FUR-FU-10002157,Furniture,Furnishings,Artistic Insta-Plaque,47.04,3,0.0,18.35,4.3
121,CA-2013-103730,2013-06-13,2013-06-16,First Class,SC-20725,Steven Cartwright,Consumer,United States,Wilmington,OFF-BI-10003910,Office Supplies,Binders,DXL Angle-View Binders with Locking Rings by Samsill,30.84,4,0.0,13.88,3.5
122,CA-2013-103730,2013-06-13,2013-06-16,First Class,SC-20725,Steven Cartwright,Consumer,United States,Wilmington,OFF-ST-10000777,Office Supplies,Storage,"Companion Letter/Legal File, Black",226.56,6,0.0,63.44,4
123,CA-2013-103730,2013-06-13,2013-06-16,First Class,SC-20725,Steven Cartwright,Consumer,United States,Wilmington,OFF-EN-10002500,Office Supplies,Envelopes,Globe Weis Peel & Seel First Class Envelopes,115.02,9,0.0,51.76,4.1
124,CA-2013-103730,2013-06-13,2013-06-16,First Class,SC-20725,Steven Cartwright,Consumer,United States,Wilmington,TEC-PH-10003875,Technology,Phones,KLD Oscar II Style Snap-on Ultra Thin Side Flip Synthetic Leather Cover Case for HTC One HTC M7,68.04,7,0.0,19.73,3.9
125,US-2011-152030,2011-12-26,2011-12-28,Second Class,AD-10180,Alan Dominguez,Home Office,United States,Houston,FUR-CH-10004063,Furniture,Chairs,Global Deluxe High-Back Manager's Chair,600.56,3,0.3,-8.58,4.1
126,US-2011-134614,2011-09-20,2011-09-25,Standard Class,PF-19165,Philip Fox,Consumer,United States,Bloomington,FUR-TA-10004534,Furniture,Tables,Bevis 44 x 96 Conference Tables,617.7,6,0.5,-407.68,4.3
127,US-2014-107272,2014-11-06,2014-11-13,Standard Class,TS-21610,Troy Staebel,Consumer,United States,Phoenix,OFF-BI-10003274,Office Supplies,Binders,"Avery Durable Slant Ring Binders, No Labels",2.39,2,0.7,-1.83,4.0
128,US-2014-107272,2014-11-06,2014-11-13,Standard Class,TS-21610,Troy Staebel,Consumer,United States,Phoenix,OFF-ST-10002974,Office Supplies,Storage,"Trav-L-File Heavy-Duty Shuttle II, Black",243.99,7,0.2,30.5,3.9
129,US-2013-125969,2013-11-07,2013-11-11,Second Class,LS-16975,Lindsay Shagiari,Home Office,United States,Los Angeles,FUR-CH-10001146,Furniture,Chairs,"Global Task Chair, Black",81.42,2,0.2,-9.16,4.3
130,US-2013-125969,2013-11-07,2013-11-11,Second Class,LS-16975,Lindsay Shagiari,Home Office,United States,Los Angeles,FUR-FU-10003773,Furniture,Furnishings,Eldon Cleatmat Plus Chair Mats for High Pile Carpets,238.56,3,0.0,26.24,4.4
131,US-2014-164147,2014-02-03,2014-02-06,First Class,DW-13585,Dorothy Wardle,Corporate,United States,Columbus,TEC-PH-10002293,Technology,Phones,Anker 36W 4-Port USB Wall Charger Travel Power Adapter for iPhone 5s 5c 5,59.97,5,0.4,-11.99,4.2
132,US-2014-164147,2014-02-03,2014-02-06,First Class,DW-13585,Dorothy Wardle,Corporate,United States,Columbus,OFF-PA-10002377,Office Supplies,Paper,Xerox 1916,78.3,2,0.2,29.36,4.3
133,US-2014-164147,2014-02-03,2014-02-06,First Class,DW-13585,Dorothy Wardle,Corporate,United States,Columbus,OFF-FA-10002780,Office Supplies,Fasteners,Staples,21.46,9,0.2,6.97,4.1
134,CA-2013-145583,2013-10-14,2013-10-20,Standard Class,LC-16885,Lena Creighton,Consumer,United States,Roseville,OFF-PA-10001804,Office Supplies,Paper,Xerox 195,20.04,3,0.0,9.62,4.5
135,CA-2013-145583,2013-10-14,2013-10-20,Standard Class,LC-16885,Lena Creighton,Consumer,United States,Roseville,OFF-PA-10001736,Office Supplies,Paper,Xerox 1880,35.44,1,0.0,16.66,4.2
136,CA-2013-145583,2013-10-14,2013-10-20,Standard Class,LC-16885,Lena Creighton,Consumer,United States,Roseville,OFF-AR-10001149,Office Supplies,Art,"Sanford Colorific Colored Pencils, 12/Box",11.52,4,0.0,3.46,4.3
137,CA-2013-145583,2013-10-14,2013-10-20,Standard Class,LC-16885,Lena Creighton,Consumer,United States,Roseville,OFF-FA-10002988,Office Supplies,Fasteners,Ideal Clamps,4.02,2,0.0,1.97,4.1
138,CA-2013-145583,2013-10-14,2013-10-20,Standard Class,LC-16885,Lena Creighton,Consumer,United States,Roseville,OFF-BI-10004781,Office Supplies,Binders,GBC Wire Binding Strips,76.18,3,0.2,26.66,4.1
139,CA-2013-145583,2013-10-14,2013-10-20,Standard Class,LC-16885,Lena Creighton,Consumer,United States,Roseville,OFF-SU-10001218,Office Supplies,Supplies,Fiskars Softgrip Scissors,65.88,6,0.0,18.45,4.4
140,CA-2013-145583,2013-10-14,2013-10-20,Standard Class,LC-16885,Lena Creighton,Consumer,United States,Roseville,FUR-FU-10001706,Furniture,Furnishings,Longer-Life Soft White Bulbs,43.12,14,0.0,20.7,4.3
141,CA-2013-110366,2013-09-06,2013-09-08,Second Class,JD-15895,Jonathan Doherty,Corporate,United States,Philadelphia,FUR-FU-10004848,Furniture,Furnishings,"Howard Miller 13-3/4"" Diameter Brushed Chrome Round Wall Clock",82.8,2,0.2,10.35,4.5
142,CA-2014-106180,2014-09-19,2014-09-24,Standard Class,SH-19975,Sally Hughsby,Corporate,United States,San Francisco,OFF-AR-10000940,Office Supplies,Art,Newell 343,8.82,3,0.0,2.38,4.2
143,CA-2014-106180,2014-09-19,2014-09-24,Standard Class,SH-19975,Sally Hughsby,Corporate,United States,San Francisco,OFF-EN-10004030,Office Supplies,Envelopes,Convenience Packs of Business Envelopes,10.86,3,0.0,5.1,4.1
144,CA-2014-106180,2014-09-19,2014-09-24,Standard Class,SH-19975,Sally Hughsby,Corporate,United States,San Francisco,OFF-PA-10004327,Office Supplies,Paper,Xerox 1911,143.7,3,0.0,68.98,4.2
145,CA-2014-155376,2014-12-23,2014-12-28,Standard Class,SG-20080,Sandra Glassco,Consumer,United States,Independence,OFF-AP-10001058,Office Supplies,Appliances,Sanyo 2.5 Cubic Foot Mid-Size Office Refrigerators,839.43,3,0.0,218.25,4.1
146,CA-2012-110744,2012-09-07,2012-09-12,Standard Class,HA-14920,Helen Andreada,Consumer,United States,Pasadena,OFF-ST-10003656,Office Supplies,Storage,Safco Industrial Wire Shelving,671.93,7,0.0,20.16,4.4
147,CA-2011-110072,2011-10-22,2011-10-28,Standard Class,MG-17680,Maureen Gastineau,Home Office,United States,Newark,FUR-FU-10000521,Furniture,Furnishings,"Seth Thomas 14"" Putty-Colored Wall Clock",93.89,4,0.2,12.91,4.1
148,CA-2013-114489,2013-12-06,2013-12-10,Standard Class,JE-16165,Justin Ellison,Corporate,United States,Franklin,TEC-PH-10000215,Technology,Phones,Plantronics CordlessÃÂ Phone HeadsetÃÂ with In-line Volume - M214C,384.45,11,0.0,103.8,4.3
149,CA-2013-114489,2013-12-06,2013-12-10,Standard Class,JE-16165,Justin Ellison,Corporate,United States,Franklin,TEC-PH-10001448,Technology,Phones,Anker Astro 15000mAh USB Portable Charger,149.97,3,0.0,6.0,4.4
150,CA-2013-114489,2013-12-06,2013-12-10,Standard Class,JE-16165,Justin Ellison,Corporate,United States,Franklin,FUR-CH-10000454,Furniture,Chairs,"Hon Deluxe Fabric Upholstered Stacking Chairs, Rounded Back",1951.84,8,0.0,585.55,4.4
151,CA-2013-114489,2013-12-06,2013-12-10,Standard Class,JE-16165,Justin Ellison,Corporate,United States,Franklin,OFF-BI-10002735,Office Supplies,Binders,GBC Prestige Therm-A-Bind Covers,171.55,5,0.0,80.63,4.3
152,CA-2013-158834,2013-03-14,2013-03-17,First Class,TW-21025,Tamara Willingham,Home Office,United States,Scottsdale,OFF-AP-10000326,Office Supplies,Appliances,Belkin 7 Outlet SurgeMaster Surge Protector with Phone Protection,157.92,5,0.2,17.77,3.8
153,CA-2013-158834,2013-03-14,2013-03-17,First Class,TW-21025,Tamara Willingham,Home Office,United States,Scottsdale,TEC-PH-10001254,Technology,Phones,Jabra BIZ 2300 Duo QD Duo CordedÃÂ Headset,203.18,2,0.2,15.24,4.5
154,CA-2012-124919,2012-05-31,2012-06-02,First Class,SP-20650,Stephanie Phelps,Corporate,United States,San Jose,OFF-PA-10001950,Office Supplies,Paper,Southworth 25% Cotton Antique Laid Paper & Envelopes,58.38,7,0.0,26.27,4.1
155,CA-2012-124919,2012-05-31,2012-06-02,First Class,SP-20650,Stephanie Phelps,Corporate,United States,San Jose,OFF-PA-10002254,Office Supplies,Paper,Xerox 1883,105.52,4,0.0,48.54,3.9
156,CA-2012-124919,2012-05-31,2012-06-02,First Class,SP-20650,Stephanie Phelps,Corporate,United States,San Jose,OFF-ST-10001590,Office Supplies,Storage,"Tenex Personal Project File with Scoop Front Design, Black",80.88,6,0.0,21.03,4.3
157,CA-2012-118948,2012-05-28,2012-06-03,Standard Class,NK-18490,Neil Knudson,Home Office,United States,Seattle,OFF-AR-10001547,Office Supplies,Art,Newell 311,6.63,3,0.0,1.79,4.1
158,CA-2011-104269,2011-03-01,2011-03-06,Second Class,DB-13060,Dave Brooks,Consumer,United States,Seattle,FUR-CH-10004063,Furniture,Chairs,Global Deluxe High-Back Manager's Chair,457.57,2,0.2,51.48,4.3
159,CA-2013-114104,2013-11-21,2013-11-25,Standard Class,NP-18670,Nora Paige,Consumer,United States,Edmond,OFF-LA-10002475,Office Supplies,Labels,Avery 519,14.62,2,0.0,6.87,4.3
160,CA-2013-114104,2013-11-21,2013-11-25,Standard Class,NP-18670,Nora Paige,Consumer,United States,Edmond,TEC-PH-10004536,Technology,Phones,Avaya 5420 Digital phone,944.93,7,0.0,236.23,4.1
161,CA-2013-162733,2013-05-12,2013-05-13,First Class,TT-21070,Ted Trevino,Consumer,United States,Los Angeles,OFF-PA-10002751,Office Supplies,Paper,Xerox 1920,5.98,1,0.0,2.69,3.6
162,CA-2012-119697,2012-12-28,2012-12-31,Second Class,EM-13960,Eric Murdock,Consumer,United States,Philadelphia,TEC-AC-10003657,Technology,Accessories,Lenovo 17-Key USB Numeric Keypad,54.38,2,0.2,1.36,4.0
163,CA-2013-154508,2013-11-17,2013-11-21,Standard Class,RD-19900,Ruben Dartt,Consumer,United States,Carlsbad,OFF-EN-10001990,Office Supplies,Envelopes,Staples,28.4,5,0.0,13.35,4.1
164,CA-2013-113817,2013-11-08,2013-11-12,Standard Class,MJ-17740,Max Jones,Consumer,United States,Seattle,OFF-BI-10004002,Office Supplies,Binders,Wilson Jones International Size A4 Ring Binders,27.68,2,0.2,9.69,3.8
165,CA-2011-139892,2011-09-08,2011-09-12,Standard Class,BM-11140,Becky Martin,Consumer,United States,San Antonio,OFF-AR-10004441,Office Supplies,Art,BIC Brite Liner Highlighters,9.94,3,0.2,2.73,4.1
166,CA-2011-139892,2011-09-08,2011-09-12,Standard Class,BM-11140,Becky Martin,Consumer,United States,San Antonio,TEC-MA-10000822,Technology,Machines,Lexmark MX611dhe Monochrome Laser Printer,8159.95,8,0.4,-1359.99,4.0
167,CA-2011-139892,2011-09-08,2011-09-12,Standard Class,BM-11140,Becky Martin,Consumer,United States,San Antonio,OFF-ST-10000991,Office Supplies,Storage,Space Solutions HD Industrial Steel Shelving.,275.93,3,0.2,-58.63,4.2
168,CA-2011-139892,2011-09-08,2011-09-12,Standard Class,BM-11140,Becky Martin,Consumer,United States,San Antonio,FUR-CH-10004287,Furniture,Chairs,SAFCO Arco Folding Chair,1740.06,9,0.3,-24.86,4.0
169,CA-2011-139892,2011-09-08,2011-09-12,Standard Class,BM-11140,Becky Martin,Consumer,United States,San Antonio,OFF-AR-10002656,Office Supplies,Art,Sanford Liquid Accent Highlighters,32.06,6,0.2,6.81,4.1
170,CA-2011-139892,2011-09-08,2011-09-12,Standard Class,BM-11140,Becky Martin,Consumer,United States,San Antonio,OFF-AP-10002518,Office Supplies,Appliances,Kensington 7 Outlet MasterPiece Power Center,177.98,5,0.8,-453.85,3.9
171,CA-2011-139892,2011-09-08,2011-09-12,Standard Class,BM-11140,Becky Martin,Consumer,United States,San Antonio,TEC-PH-10003931,Technology,Phones,JBL Micro Wireless Portable Bluetooth Speaker,143.98,3,0.2,9.0,3.8
172,CA-2011-118962,2011-08-05,2011-08-09,Standard Class,CS-12130,Chad Sievert,Consumer,United States,Los Angeles,OFF-PA-10000659,Office Supplies,Paper,"Adams Phone Message Book, Professional, 400 Message Capacity, 5 3/6ÃÂ x 11ÃÂ",20.94,3,0.0,9.84,4
173,CA-2011-118962,2011-08-05,2011-08-09,Standard Class,CS-12130,Chad Sievert,Consumer,United States,Los Angeles,OFF-PA-10001144,Office Supplies,Paper,Xerox 1913,110.96,2,0.0,53.26,3.8
174,CA-2011-118962,2011-08-05,2011-08-09,Standard Class,CS-12130,Chad Sievert,Consumer,United States,Los Angeles,FUR-CH-10003817,Furniture,Chairs,"Global Value Steno Chair, Gray",340.14,7,0.2,21.26,4.3
175,US-2011-100853,2011-09-14,2011-09-19,Standard Class,JB-15400,Jennifer Braxton,Corporate,United States,Chicago,OFF-AP-10000891,Office Supplies,Appliances,Kensington 7 Outlet MasterPiece HOMEOFFICE Power Control Center,52.45,2,0.8,-131.12,4.1
176,US-2011-100853,2011-09-14,2011-09-19,Standard Class,JB-15400,Jennifer Braxton,Corporate,United States,Chicago,OFF-LA-10003148,Office Supplies,Labels,Avery 51,20.16,4,0.2,6.55,4.1
177,US-2014-152366,2014-04-22,2014-04-26,Second Class,SJ-20500,Shirley Jackson,Consumer,United States,Houston,OFF-AP-10002684,Office Supplies,Appliances,"Acco 7-Outlet Masterpiece Power Center, Wihtout Fax/Phone Line Protection",97.26,4,0.8,-243.16,4.1
178,US-2012-101511,2012-11-21,2012-11-23,Second Class,JE-15745,Joel Eaton,Consumer,United States,Newark,FUR-CH-10004698,Furniture,Chairs,"Padded Folding Chairs, Black, 4/Carton",396.8,7,0.3,-11.34,4
179,US-2012-101511,2012-11-21,2012-11-23,Second Class,JE-15745,Joel Eaton,Consumer,United States,Newark,OFF-SU-10002189,Office Supplies,Supplies,Acme Rosewood Handle Letter Opener,15.88,5,0.2,-3.77,4.1
180,CA-2012-137225,2012-12-15,2012-12-19,Standard Class,JK-15640,Jim Kriz,Home Office,United States,New York City,OFF-AR-10001940,Office Supplies,Art,"Sanford Colorific Eraseable Coloring Pencils, 12 Count",3.28,1,0.0,1.41,4.4
181,CA-2011-166191,2011-12-05,2011-12-09,Second Class,DK-13150,David Kendrick,Corporate,United States,Decatur,OFF-ST-10003455,Office Supplies,Storage,"Tenex File Box, Personal Filing Tote with Lid, Black",24.82,2,0.2,1.86,4.1
182,CA-2011-166191,2011-12-05,2011-12-09,Second Class,DK-13150,David Kendrick,Corporate,United States,Decatur,TEC-AC-10004659,Technology,Accessories,ImationÃÂ Secure+ Hardware Encrypted USB 2.0ÃÂ Flash Drive; 16GB,408.74,7,0.2,76.64,4.1
183,CA-2011-158274,2011-11-19,2011-11-24,Second Class,RM-19675,Robert Marley,Home Office,United States,Monroe,TEC-PH-10003273,Technology,Phones,AT&T TR1909W,503.96,4,0.0,131.03,4.3
184,CA-2011-158274,2011-11-19,2011-11-24,Second Class,RM-19675,Robert Marley,Home Office,United States,Monroe,TEC-PH-10004896,Technology,Phones,Nokia Lumia 521 (T-Mobile),149.95,5,0.0,41.99,4.4
185,CA-2011-158274,2011-11-19,2011-11-24,Second Class,RM-19675,Robert Marley,Home Office,United States,Monroe,TEC-AC-10002345,Technology,Accessories,HP Standard 104 key PS/2 Keyboard,29.0,2,0.0,7.25,4.5
186,CA-2013-105018,2013-11-29,2013-12-03,Standard Class,SK-19990,Sally Knutson,Consumer,United States,Fairfield,OFF-BI-10001890,Office Supplies,Binders,Avery Poly Binder Pockets,7.16,2,0.0,3.44,4.2
187,CA-2011-123260,2011-08-26,2011-08-30,Standard Class,FM-14290,Frank Merwin,Home Office,United States,Los Angeles,TEC-AC-10002323,Technology,Accessories,SanDisk Ultra 32 GB MicroSDHC Class 10 Memory Card,176.8,8,0.0,22.98,4.3
188,CA-2013-157000,2013-07-17,2013-07-23,Standard Class,AM-10360,Alice McCarthy,Corporate,United States,Grand Prairie,OFF-ST-10001328,Office Supplies,Storage,"Personal Filing Tote with Lid, Black/Gray",37.22,3,0.2,3.72,3.9
189,CA-2013-157000,2013-07-17,2013-07-23,Standard Class,AM-10360,Alice McCarthy,Corporate,United States,Grand Prairie,OFF-PA-10001950,Office Supplies,Paper,Southworth 25% Cotton Antique Laid Paper & Envelopes,20.02,3,0.2,6.25,4.0
190,CA-2012-102281,2012-10-12,2012-10-14,First Class,MP-17470,Mark Packer,Home Office,United States,New York City,FUR-BO-10002613,Furniture,Bookcases,"Atlantic Metals Mobile 4-Shelf Bookcases, Custom Colors",899.14,4,0.2,112.39,3.8
191,CA-2012-102281,2012-10-12,2012-10-14,First Class,MP-17470,Mark Packer,Home Office,United States,New York City,TEC-PH-10001552,Technology,Phones,I Need's 3d Hello Kitty Hybrid Silicone Case Cover for HTC One X 4g with 3d Hello Kitty Stylus Pen Green/pink,71.76,6,0.0,20.09,4.0
192,CA-2012-102281,2012-10-12,2012-10-14,First Class,MP-17470,Mark Packer,Home Office,United States,New York City,OFF-PA-10000061,Office Supplies,Paper,Xerox 205,51.84,8,0.0,24.88,3.8
193,CA-2012-102281,2012-10-12,2012-10-14,First Class,MP-17470,Mark Packer,Home Office,United States,New York City,FUR-BO-10002545,Furniture,Bookcases,"Atlantic Metals Mobile 3-Shelf Bookcases, Custom Colors",626.35,3,0.2,46.98,4.1
194,CA-2012-102281,2012-10-12,2012-10-14,First Class,MP-17470,Mark Packer,Home Office,United States,New York City,OFF-AR-10003514,Office Supplies,Art,4009 Highlighters by Sanford,19.9,5,0.0,6.57,4.4
195,CA-2012-131457,2012-10-31,2012-11-06,Standard Class,MZ-17515,Mary Zewe,Corporate,United States,Redlands,OFF-EN-10001509,Office Supplies,Envelopes,Poly String Tie Envelopes,14.28,7,0.0,6.71,4.0
196,CA-2011-140004,2011-03-21,2011-03-25,Standard Class,CB-12025,Cassandra Brandow,Consumer,United States,Hamilton,OFF-AR-10004685,Office Supplies,Art,"Binney & Smith Crayola Metallic Colored Pencils, 8-Color Set",7.41,2,0.2,1.2,4
197,CA-2011-140004,2011-03-21,2011-03-25,Standard Class,CB-12025,Cassandra Brandow,Consumer,United States,Hamilton,OFF-AR-10004027,Office Supplies,Art,"Binney & Smith inkTank Erasable Desk Highlighter, Chisel Tip, Yellow, 12/Box",6.05,3,0.2,1.59,4.2
198,CA-2014-107720,2014-11-07,2014-11-14,Standard Class,VM-21685,Valerie Mitchum,Home Office,United States,Westfield,OFF-ST-10001414,Office Supplies,Storage,Decoflex Hanging Personal Folder File,46.26,3,0.0,12.03,4.2
199,US-2014-124303,2014-07-07,2014-07-14,Standard Class,FH-14365,Fred Hopkins,Corporate,United States,Philadelphia,OFF-BI-10000343,Office Supplies,Binders,"Pressboard Covers with Storage Hooks, 9 1/2"" x 11"", Light Blue",2.95,2,0.7,-2.26,4.2
200,US-2014-124303,2014-07-07,2014-07-14,Standard Class,FH-14365,Fred Hopkins,Corporate,United States,Philadelphia,OFF-PA-10002749,Office Supplies,Paper,"Wirebound Message Books, 5-1/2 x 4 Forms, 2 or 4 Forms per Page",16.06,3,0.2,5.82,4.2
201,CA-2014-105074,2014-06-25,2014-06-30,Standard Class,MB-17305,Maria Bertelson,Consumer,United States,Akron,OFF-PA-10002666,Office Supplies,Paper,Southworth 25% Cotton Linen-Finish Paper & Envelopes,21.74,3,0.2,6.79,4.3
202,CA-2011-133690,2011-08-03,2011-08-05,First Class,BS-11755,Bruce Stewart,Consumer,United States,Denver,FUR-TA-10004289,Furniture,Tables,BoxOffice By Design Rectangular and Half-Moon Meeting Room Tables,218.75,2,0.5,-161.88,3.9
203,CA-2011-133690,2011-08-03,2011-08-05,First Class,BS-11755,Bruce Stewart,Consumer,United States,Denver,OFF-AP-10003622,Office Supplies,Appliances,"Bravo II Megaboss 12-Amp Hard Body Upright, Replacement Belts, 2 Belts per Pack",2.6,1,0.2,0.29,4.2
204,US-2014-116701,2014-12-18,2014-12-22,Second Class,LC-17140,Logan Currie,Consumer,United States,Dallas,OFF-AP-10003217,Office Supplies,Appliances,Eureka Sanitaire  Commercial Upright,66.28,2,0.8,-178.97,4.1
205,CA-2014-126382,2014-06-04,2014-06-08,Standard Class,HK-14890,Heather Kirkland,Corporate,United States,Franklin,FUR-FU-10002960,Furniture,Furnishings,"Eldon 200 Class Desk Accessories, Burgundy",35.17,7,0.2,9.67,4.1
206,CA-2014-108329,2014-12-10,2014-12-15,Standard Class,LE-16810,Laurel Elliston,Consumer,United States,Whittier,TEC-PH-10001918,Technology,Phones,Nortel Business Series Terminal T7208 Digital phone,444.77,4,0.2,44.48,4
207,CA-2014-135860,2014-12-02,2014-12-08,Standard Class,JH-15985,Joseph Holt,Consumer,United States,Saginaw,OFF-ST-10000642,Office Supplies,Storage,"Tennsco Lockers, Gray",83.92,4,0.0,5.87,4.1
208,CA-2014-135860,2014-12-02,2014-12-08,Standard Class,JH-15985,Joseph Holt,Consumer,United States,Saginaw,TEC-PH-10001700,Technology,Phones,Panasonic KX-TG6844B Expandable Digital Cordless Telephone,131.98,2,0.0,35.63,4.2
209,CA-2014-135860,2014-12-02,2014-12-08,Standard Class,JH-15985,Joseph Holt,Consumer,United States,Saginaw,OFF-BI-10003274,Office Supplies,Binders,"Avery Durable Slant Ring Binders, No Labels",15.92,4,0.0,7.48,3.8
210,CA-2014-135860,2014-12-02,2014-12-08,Standard Class,JH-15985,Joseph Holt,Consumer,United States,Saginaw,OFF-FA-10000134,Office Supplies,Fasteners,"Advantus Push Pins, Aluminum Head",52.29,9,0.0,16.21,3.5
